timestamp,user,machine,os,action,application_or_sender,url_or_ip,file_or_path,description
2025-05-26 16:24:43,r.kabbaj,PC-192.168.1.105,Windows10,email_clicked,,,http://malicious-site.net,Clicked suspicious link: http://malicious-site.net
2025-05-26 16:25:23,a.hamidi,PC-192.168.1.102,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 16:26:24,a.hamidi,PC-192.168.1.103,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 16:26:50,r.kabbaj,PC-192.168.1.103,Windows10,open_application,Chrome.exe,,,r.kabbaj opened Chrome.exe
2025-05-26 16:27:12,n.elkhlifi,PC-192.168.1.103,Windows10,file_access,,,C:\Users\n.elkhlifi\Documents\project.docx,Opened document
2025-05-26 16:28:26,n.elkhlifi,PC-192.168.1.104,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 16:28:45,y.ait,PC-192.168.1.103,Windows10,open_application,Outlook.exe,,,y.ait opened Outlook.exe
2025-05-26 16:29:46,y.ait,PC-192.168.1.102,Windows10,open_application,Outlook.exe,,,y.ait opened Outlook.exe
2025-05-26 16:30:57,a.hamidi,PC-192.168.1.105,Windows10,file_access,,,C:\Users\a.hamidi\Documents\project.docx,Opened document
2025-05-26 16:31:41,n.elkhlifi,PC-192.168.1.101,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 16:31:46,r.kabbaj,PC-192.168.1.101,Windows10,network_connection,,,10.0.0.66,Suspicious connection to 10.0.0.66
2025-05-26 16:31:57,y.ait,PC-192.168.1.103,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 16:32:33,n.elkhlifi,PC-192.168.1.101,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 16:32:55,n.elkhlifi,PC-192.168.1.103,Windows10,file_access,,,C:\Users\n.elkhlifi\Documents\project.docx,Opened document
2025-05-26 16:33:24,r.kabbaj,PC-192.168.1.101,Windows10,file_access,,,C:\Users\r.kabbaj\Documents\project.docx,Opened document
2025-05-26 16:34:05,y.ait,PC-192.168.1.101,Windows10,open_application,Outlook.exe,,,y.ait opened Outlook.exe
2025-05-26 16:34:40,y.ait,PC-192.168.1.103,Windows10,file_access,,,C:\Users\y.ait\Documents\project.docx,Opened document
2025-05-26 16:35:09,y.ait,PC-192.168.1.101,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 16:36:36,a.hamidi,PC-192.168.1.101,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 16:36:53,n.elkhlifi,PC-192.168.1.101,Windows10,open_application,Chrome.exe,,,n.elkhlifi opened Chrome.exe
2025-05-26 16:38:10,r.kabbaj,PC-192.168.1.105,Windows10,login_success,,,,User r.kabbaj logged in
2025-05-26 16:38:57,m.benali,PC-192.168.1.101,Windows10,email_clicked,,,http://malicious-site.net,Clicked suspicious link: http://malicious-site.net
2025-05-26 16:40:00,a.hamidi,PC-192.168.1.104,Windows10,open_application,Teams.exe,,,a.hamidi opened Teams.exe
2025-05-26 16:41:23,m.benali,PC-192.168.1.101,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 16:42:36,r.kabbaj,PC-192.168.1.104,Windows10,open_application,Word.exe,,,r.kabbaj opened Word.exe
2025-05-26 16:43:46,y.ait,PC-192.168.1.101,Windows10,network_connection,,,10.0.0.66,Suspicious connection to 10.0.0.66
2025-05-26 16:43:56,m.benali,PC-192.168.1.105,Windows10,email_clicked,,,http://malicious-site.net,Clicked suspicious link: http://malicious-site.net
2025-05-26 16:44:48,a.hamidi,PC-192.168.1.103,Windows10,file_access,,,C:\Users\a.hamidi\Documents\project.docx,Opened document
2025-05-26 16:45:02,m.benali,PC-192.168.1.105,Windows10,email_clicked,,,http://um6p-reset-password.com,Clicked suspicious link: http://um6p-reset-password.com
2025-05-26 16:46:03,m.benali,PC-192.168.1.102,Windows10,file_access,,,C:\Users\m.benali\Documents\project.docx,Opened document
2025-05-26 16:46:24,r.kabbaj,PC-192.168.1.102,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 16:47:43,m.benali,PC-192.168.1.103,Windows10,login_success,,,,User m.benali logged in
2025-05-26 16:48:20,n.elkhlifi,PC-192.168.1.104,Windows10,file_access,,,C:\Users\n.elkhlifi\Documents\project.docx,Opened document
2025-05-26 16:49:32,n.elkhlifi,PC-192.168.1.104,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 16:50:26,y.ait,PC-192.168.1.104,Windows10,email_clicked,,,http://phish-login.com,Clicked suspicious link: http://phish-login.com
2025-05-26 16:51:16,a.hamidi,PC-192.168.1.102,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 16:51:49,y.ait,PC-192.168.1.101,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 16:51:59,r.kabbaj,PC-192.168.1.101,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 16:52:52,r.kabbaj,PC-192.168.1.105,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 16:53:24,y.ait,PC-192.168.1.105,Windows10,open_application,Word.exe,,,y.ait opened Word.exe
2025-05-26 16:54:51,r.kabbaj,PC-192.168.1.105,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 16:55:36,r.kabbaj,PC-192.168.1.104,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 16:56:40,a.hamidi,PC-192.168.1.104,Windows10,login_success,,,,User a.hamidi logged in
2025-05-26 16:57:40,n.elkhlifi,PC-192.168.1.102,Windows10,login_success,,,,User n.elkhlifi logged in
2025-05-26 16:58:01,m.benali,PC-192.168.1.103,Windows10,login_success,,,,User m.benali logged in
2025-05-26 16:58:34,n.elkhlifi,PC-192.168.1.104,Windows10,login_success,,,,User n.elkhlifi logged in
2025-05-26 16:59:21,a.hamidi,PC-192.168.1.105,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 17:00:13,a.hamidi,PC-192.168.1.103,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 17:01:16,y.ait,PC-192.168.1.105,Windows10,file_access,,,C:\Users\y.ait\Documents\project.docx,Opened document
2025-05-26 17:01:42,r.kabbaj,PC-192.168.1.103,Windows10,file_access,,,C:\Users\r.kabbaj\Documents\project.docx,Opened document
2025-05-26 17:02:57,r.kabbaj,PC-192.168.1.104,Windows10,email_clicked,,,http://malicious-site.net,Clicked suspicious link: http://malicious-site.net
2025-05-26 17:03:45,r.kabbaj,PC-192.168.1.104,Windows10,open_application,Chrome.exe,,,r.kabbaj opened Chrome.exe
2025-05-26 17:04:27,r.kabbaj,PC-192.168.1.102,Windows10,open_application,Word.exe,,,r.kabbaj opened Word.exe
2025-05-26 17:04:35,y.ait,PC-192.168.1.104,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 17:04:42,r.kabbaj,PC-192.168.1.103,Windows10,file_access,,,C:\Users\r.kabbaj\Documents\project.docx,Opened document
2025-05-26 17:05:50,a.hamidi,PC-192.168.1.104,Windows10,network_connection,,,185.199.108.153,Suspicious connection to 185.199.108.153
2025-05-26 17:07:10,y.ait,PC-192.168.1.103,Windows10,login_success,,,,User y.ait logged in
2025-05-26 17:08:10,n.elkhlifi,PC-192.168.1.104,Windows10,file_access,,,C:\Users\n.elkhlifi\Documents\project.docx,Opened document
2025-05-26 17:08:49,n.elkhlifi,PC-192.168.1.105,Windows10,file_access,,,C:\Users\n.elkhlifi\Documents\project.docx,Opened document
2025-05-26 17:09:10,n.elkhlifi,PC-192.168.1.102,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 17:10:10,y.ait,PC-192.168.1.105,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 17:10:23,r.kabbaj,PC-192.168.1.102,Windows10,open_application,Word.exe,,,r.kabbaj opened Word.exe
2025-05-26 17:11:44,n.elkhlifi,PC-192.168.1.104,Windows10,file_access,,,C:\Users\n.elkhlifi\Documents\project.docx,Opened document
2025-05-26 17:13:03,r.kabbaj,PC-192.168.1.105,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 17:13:45,a.hamidi,PC-192.168.1.103,Windows10,open_application,Outlook.exe,,,a.hamidi opened Outlook.exe
2025-05-26 17:14:41,n.elkhlifi,PC-192.168.1.103,Windows10,email_clicked,,,http://phish-login.com,Clicked suspicious link: http://phish-login.com
2025-05-26 17:15:15,n.elkhlifi,PC-192.168.1.103,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 17:15:50,n.elkhlifi,PC-192.168.1.103,Windows10,file_access,,,C:\Users\n.elkhlifi\Documents\project.docx,Opened document
2025-05-26 17:16:00,a.hamidi,PC-192.168.1.105,Windows10,login_success,,,,User a.hamidi logged in
2025-05-26 17:16:37,m.benali,PC-192.168.1.105,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 17:16:55,n.elkhlifi,PC-192.168.1.101,Windows10,email_clicked,,,http://um6p-reset-password.com,Clicked suspicious link: http://um6p-reset-password.com
2025-05-26 17:17:49,y.ait,PC-192.168.1.103,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 17:18:03,y.ait,PC-192.168.1.103,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 17:18:52,a.hamidi,PC-192.168.1.104,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 17:19:43,m.benali,PC-192.168.1.103,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 17:19:59,a.hamidi,PC-192.168.1.103,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 17:20:18,y.ait,PC-192.168.1.101,Windows10,file_access,,,C:\Users\y.ait\Documents\project.docx,Opened document
2025-05-26 17:21:21,r.kabbaj,PC-192.168.1.102,Windows10,login_success,,,,User r.kabbaj logged in
2025-05-26 17:22:00,r.kabbaj,PC-192.168.1.102,Windows10,file_access,,,C:\Users\r.kabbaj\Documents\project.docx,Opened document
2025-05-26 17:22:54,r.kabbaj,PC-192.168.1.105,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 17:23:18,m.benali,PC-192.168.1.104,Windows10,login_success,,,,User m.benali logged in
2025-05-26 17:24:16,n.elkhlifi,PC-192.168.1.102,Windows10,login_success,,,,User n.elkhlifi logged in
2025-05-26 17:25:29,r.kabbaj,PC-192.168.1.102,Windows10,file_access,,,C:\Users\r.kabbaj\Documents\project.docx,Opened document
2025-05-26 17:25:52,r.kabbaj,PC-192.168.1.102,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 17:26:37,m.benali,PC-192.168.1.103,Windows10,file_access,,,C:\Users\m.benali\Documents\project.docx,Opened document
2025-05-26 17:27:47,m.benali,PC-192.168.1.103,Windows10,email_clicked,,,http://phish-login.com,Clicked suspicious link: http://phish-login.com
2025-05-26 17:29:05,a.hamidi,PC-192.168.1.101,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 17:29:16,n.elkhlifi,PC-192.168.1.104,Windows10,email_clicked,,,http://um6p-reset-password.com,Clicked suspicious link: http://um6p-reset-password.com
2025-05-26 17:30:45,m.benali,PC-192.168.1.101,Windows10,login_success,,,,User m.benali logged in
2025-05-26 17:31:13,r.kabbaj,PC-192.168.1.105,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 17:32:10,m.benali,PC-192.168.1.105,Windows10,network_connection,,,185.199.108.153,Suspicious connection to 185.199.108.153
2025-05-26 17:33:25,m.benali,PC-192.168.1.101,Windows10,file_access,,,C:\Users\m.benali\Documents\project.docx,Opened document
2025-05-26 17:33:58,r.kabbaj,PC-192.168.1.103,Windows10,network_connection,,,10.0.0.66,Suspicious connection to 10.0.0.66
2025-05-26 17:35:18,y.ait,PC-192.168.1.102,Windows10,login_success,,,,User y.ait logged in
2025-05-26 17:36:01,y.ait,PC-192.168.1.105,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 17:36:26,a.hamidi,PC-192.168.1.105,Windows10,login_success,,,,User a.hamidi logged in
2025-05-26 17:36:42,m.benali,PC-192.168.1.102,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 17:37:04,r.kabbaj,PC-192.168.1.104,Windows10,network_connection,,,185.199.108.153,Suspicious connection to 185.199.108.153
2025-05-26 17:38:14,m.benali,PC-192.168.1.105,Windows10,login_success,,,,User m.benali logged in
2025-05-26 17:39:17,r.kabbaj,PC-192.168.1.104,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 17:39:42,y.ait,PC-192.168.1.101,Windows10,login_success,,,,User y.ait logged in
2025-05-26 17:40:03,n.elkhlifi,PC-192.168.1.104,Windows10,login_success,,,,User n.elkhlifi logged in
2025-05-26 17:40:11,r.kabbaj,PC-192.168.1.103,Windows10,login_success,,,,User r.kabbaj logged in
2025-05-26 17:40:24,n.elkhlifi,PC-192.168.1.103,Windows10,email_clicked,,,http://um6p-reset-password.com,Clicked suspicious link: http://um6p-reset-password.com
2025-05-26 17:40:56,a.hamidi,PC-192.168.1.101,Windows10,open_application,Outlook.exe,,,a.hamidi opened Outlook.exe
2025-05-26 17:42:01,a.hamidi,PC-192.168.1.102,Windows10,open_application,Teams.exe,,,a.hamidi opened Teams.exe
2025-05-26 17:42:43,r.kabbaj,PC-192.168.1.101,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 17:43:48,n.elkhlifi,PC-192.168.1.103,Windows10,file_access,,,C:\Users\n.elkhlifi\Documents\project.docx,Opened document
2025-05-26 17:44:49,m.benali,PC-192.168.1.104,Windows10,network_connection,,,10.0.0.66,Suspicious connection to 10.0.0.66
2025-05-26 17:45:50,y.ait,PC-192.168.1.101,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 17:46:45,m.benali,PC-192.168.1.105,Windows10,open_application,Chrome.exe,,,m.benali opened Chrome.exe
2025-05-26 17:46:58,m.benali,PC-192.168.1.104,Windows10,file_access,,,C:\Users\m.benali\Documents\project.docx,Opened document
2025-05-26 17:47:13,n.elkhlifi,PC-192.168.1.103,Windows10,login_success,,,,User n.elkhlifi logged in
2025-05-26 17:47:23,n.elkhlifi,PC-192.168.1.103,Windows10,login_success,,,,User n.elkhlifi logged in
2025-05-26 17:48:31,r.kabbaj,PC-192.168.1.102,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 17:48:56,r.kabbaj,PC-192.168.1.104,Windows10,email_clicked,,,http://malicious-site.net,Clicked suspicious link: http://malicious-site.net
2025-05-26 17:50:06,y.ait,PC-192.168.1.102,Windows10,open_application,Chrome.exe,,,y.ait opened Chrome.exe
2025-05-26 17:50:41,a.hamidi,PC-192.168.1.104,Windows10,file_access,,,C:\Users\a.hamidi\Documents\project.docx,Opened document
2025-05-26 17:51:05,n.elkhlifi,PC-192.168.1.104,Windows10,file_access,,,C:\Users\n.elkhlifi\Documents\project.docx,Opened document
2025-05-26 17:52:18,n.elkhlifi,PC-192.168.1.104,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 17:53:24,y.ait,PC-192.168.1.102,Windows10,email_clicked,,,http://um6p-reset-password.com,Clicked suspicious link: http://um6p-reset-password.com
2025-05-26 17:53:56,n.elkhlifi,PC-192.168.1.104,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 17:55:15,a.hamidi,PC-192.168.1.102,Windows10,file_access,,,C:\Users\a.hamidi\Documents\project.docx,Opened document
2025-05-26 17:56:05,a.hamidi,PC-192.168.1.101,Windows10,network_connection,,,185.199.108.153,Suspicious connection to 185.199.108.153
2025-05-26 17:56:57,a.hamidi,PC-192.168.1.102,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 17:57:18,r.kabbaj,PC-192.168.1.102,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 17:58:41,n.elkhlifi,PC-192.168.1.105,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 17:59:37,m.benali,PC-192.168.1.103,Windows10,file_access,,,C:\Users\m.benali\Documents\project.docx,Opened document
2025-05-26 18:00:50,m.benali,PC-192.168.1.105,Windows10,file_access,,,C:\Users\m.benali\Documents\project.docx,Opened document
2025-05-26 18:01:22,n.elkhlifi,PC-192.168.1.104,Windows10,email_clicked,,,http://um6p-reset-password.com,Clicked suspicious link: http://um6p-reset-password.com
2025-05-26 18:01:36,r.kabbaj,PC-192.168.1.104,Windows10,open_application,Teams.exe,,,r.kabbaj opened Teams.exe
2025-05-26 18:02:56,n.elkhlifi,PC-192.168.1.102,Windows10,network_connection,,,10.0.0.66,Suspicious connection to 10.0.0.66
2025-05-26 18:03:35,a.hamidi,PC-192.168.1.104,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 18:04:02,n.elkhlifi,PC-192.168.1.103,Windows10,login_success,,,,User n.elkhlifi logged in
2025-05-26 18:04:08,a.hamidi,PC-192.168.1.104,Windows10,file_access,,,C:\Users\a.hamidi\Documents\project.docx,Opened document
2025-05-26 18:05:36,a.hamidi,PC-192.168.1.105,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 18:06:43,y.ait,PC-192.168.1.103,Windows10,network_connection,,,185.199.108.153,Suspicious connection to 185.199.108.153
2025-05-26 18:07:42,y.ait,PC-192.168.1.101,Windows10,login_success,,,,User y.ait logged in
2025-05-26 18:07:52,a.hamidi,PC-192.168.1.101,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 18:08:45,n.elkhlifi,PC-192.168.1.105,Windows10,login_success,,,,User n.elkhlifi logged in
2025-05-26 18:09:56,r.kabbaj,PC-192.168.1.104,Windows10,open_application,Word.exe,,,r.kabbaj opened Word.exe
2025-05-26 18:11:05,r.kabbaj,PC-192.168.1.105,Windows10,login_success,,,,User r.kabbaj logged in
2025-05-26 18:11:20,a.hamidi,PC-192.168.1.101,Windows10,network_connection,,,185.199.108.153,Suspicious connection to 185.199.108.153
2025-05-26 18:12:08,n.elkhlifi,PC-192.168.1.103,Windows10,login_success,,,,User n.elkhlifi logged in
2025-05-26 18:13:25,m.benali,PC-192.168.1.105,Windows10,file_access,,,C:\Users\m.benali\Documents\project.docx,Opened document
2025-05-26 18:14:46,m.benali,PC-192.168.1.104,Windows10,login_success,,,,User m.benali logged in
2025-05-26 18:15:27,m.benali,PC-192.168.1.104,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 18:15:40,a.hamidi,PC-192.168.1.104,Windows10,file_access,,,C:\Users\a.hamidi\Documents\project.docx,Opened document
2025-05-26 18:15:45,y.ait,PC-192.168.1.103,Windows10,open_application,Word.exe,,,y.ait opened Word.exe
2025-05-26 18:16:13,y.ait,PC-192.168.1.102,Windows10,login_success,,,,User y.ait logged in
2025-05-26 18:16:34,r.kabbaj,PC-192.168.1.105,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 18:17:05,a.hamidi,PC-192.168.1.105,Windows10,open_application,Outlook.exe,,,a.hamidi opened Outlook.exe
2025-05-26 18:17:33,r.kabbaj,PC-192.168.1.101,Windows10,login_success,,,,User r.kabbaj logged in
2025-05-26 18:18:07,a.hamidi,PC-192.168.1.105,Windows10,login_success,,,,User a.hamidi logged in
2025-05-26 18:19:07,a.hamidi,PC-192.168.1.104,Windows10,file_access,,,C:\Users\a.hamidi\Documents\project.docx,Opened document
2025-05-26 18:20:07,n.elkhlifi,PC-192.168.1.102,Windows10,login_success,,,,User n.elkhlifi logged in
2025-05-26 18:21:07,m.benali,PC-192.168.1.101,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 18:22:00,y.ait,PC-192.168.1.104,Windows10,login_success,,,,User y.ait logged in
2025-05-26 18:22:55,a.hamidi,PC-192.168.1.104,Windows10,email_clicked,,,http://malicious-site.net,Clicked suspicious link: http://malicious-site.net
2025-05-26 18:23:55,y.ait,PC-192.168.1.102,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 18:24:24,n.elkhlifi,PC-192.168.1.104,Windows10,open_application,Outlook.exe,,,n.elkhlifi opened Outlook.exe
2025-05-26 18:25:33,n.elkhlifi,PC-192.168.1.102,Windows10,email_clicked,,,http://um6p-reset-password.com,Clicked suspicious link: http://um6p-reset-password.com
2025-05-26 18:25:40,a.hamidi,PC-192.168.1.101,Windows10,login_success,,,,User a.hamidi logged in
2025-05-26 18:27:01,m.benali,PC-192.168.1.105,Windows10,open_application,Teams.exe,,,m.benali opened Teams.exe
2025-05-26 18:28:14,y.ait,PC-192.168.1.102,Windows10,file_access,,,C:\Users\y.ait\Documents\project.docx,Opened document
2025-05-26 18:29:37,r.kabbaj,PC-192.168.1.102,Windows10,email_clicked,,,http://malicious-site.net,Clicked suspicious link: http://malicious-site.net
2025-05-26 18:30:09,m.benali,PC-192.168.1.101,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 18:30:45,m.benali,PC-192.168.1.101,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 18:32:11,m.benali,PC-192.168.1.102,Windows10,email_clicked,,,http://um6p-reset-password.com,Clicked suspicious link: http://um6p-reset-password.com
2025-05-26 18:33:03,r.kabbaj,PC-192.168.1.102,Windows10,login_success,,,,User r.kabbaj logged in
2025-05-26 18:33:35,y.ait,PC-192.168.1.103,Windows10,file_access,,,C:\Users\y.ait\Documents\project.docx,Opened document
2025-05-26 18:35:05,a.hamidi,PC-192.168.1.103,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 18:35:38,r.kabbaj,PC-192.168.1.101,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 18:36:50,m.benali,PC-192.168.1.104,Windows10,email_clicked,,,http://phish-login.com,Clicked suspicious link: http://phish-login.com
2025-05-26 18:38:14,n.elkhlifi,PC-192.168.1.102,Windows10,file_access,,,C:\Users\n.elkhlifi\Documents\project.docx,Opened document
2025-05-26 18:38:34,a.hamidi,PC-192.168.1.102,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 18:38:52,m.benali,PC-192.168.1.102,Windows10,network_connection,,,192.168.1.20,Suspicious connection to 192.168.1.20
2025-05-26 18:40:09,m.benali,PC-192.168.1.103,Windows10,open_application,Word.exe,,,m.benali opened Word.exe
2025-05-26 18:40:57,r.kabbaj,PC-192.168.1.103,Windows10,network_connection,,,185.199.108.153,Suspicious connection to 185.199.108.153
2025-05-26 18:41:34,n.elkhlifi,PC-192.168.1.103,Windows10,login_success,,,,User n.elkhlifi logged in
2025-05-26 18:42:36,a.hamidi,PC-192.168.1.103,Windows10,network_connection,,,10.0.0.66,Suspicious connection to 10.0.0.66
2025-05-26 18:43:57,m.benali,PC-192.168.1.101,Windows10,open_application,Teams.exe,,,m.benali opened Teams.exe
2025-05-26 18:44:50,n.elkhlifi,PC-192.168.1.104,Windows10,network_connection,,,10.0.0.66,Suspicious connection to 10.0.0.66
2025-05-26 18:46:20,r.kabbaj,PC-192.168.1.105,Windows10,email_clicked,,,http://um6p-reset-password.com,Clicked suspicious link: http://um6p-reset-password.com
2025-05-26 18:47:14,n.elkhlifi,PC-192.168.1.102,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 18:47:39,a.hamidi,PC-192.168.1.104,Windows10,login_success,,,,User a.hamidi logged in
2025-05-26 18:48:07,m.benali,PC-192.168.1.101,Windows10,login_success,,,,User m.benali logged in
2025-05-26 18:49:29,m.benali,PC-192.168.1.105,Windows10,file_access,,,C:\Users\m.benali\Documents\project.docx,Opened document
2025-05-26 18:50:42,r.kabbaj,PC-192.168.1.102,Windows10,network_connection,,,10.0.0.66,Suspicious connection to 10.0.0.66
2025-05-26 18:52:03,a.hamidi,PC-192.168.1.104,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 18:52:44,r.kabbaj,PC-192.168.1.105,Windows10,login_success,,,,User r.kabbaj logged in
2025-05-26 18:53:36,a.hamidi,PC-192.168.1.105,Windows10,open_application,Outlook.exe,,,a.hamidi opened Outlook.exe
2025-05-26 18:54:04,m.benali,PC-192.168.1.105,Windows10,email_clicked,,,http://um6p-reset-password.com,Clicked suspicious link: http://um6p-reset-password.com
2025-05-26 18:54:23,r.kabbaj,PC-192.168.1.101,Windows10,login_success,,,,User r.kabbaj logged in
2025-05-26 18:55:53,r.kabbaj,PC-192.168.1.101,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 18:56:06,a.hamidi,PC-192.168.1.102,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 18:56:58,r.kabbaj,PC-192.168.1.102,Windows10,open_application,Chrome.exe,,,r.kabbaj opened Chrome.exe
2025-05-26 18:58:13,n.elkhlifi,PC-192.168.1.101,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 18:58:43,y.ait,PC-192.168.1.105,Windows10,file_access,,,C:\Users\y.ait\Documents\project.docx,Opened document
2025-05-26 19:00:02,a.hamidi,PC-192.168.1.105,Windows10,open_application,Word.exe,,,a.hamidi opened Word.exe
2025-05-26 19:01:16,m.benali,PC-192.168.1.103,Windows10,login_success,,,,User m.benali logged in
2025-05-26 19:02:36,y.ait,PC-192.168.1.104,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 19:03:15,a.hamidi,PC-192.168.1.105,Windows10,file_access,,,C:\Users\a.hamidi\Documents\project.docx,Opened document
2025-05-26 19:04:40,n.elkhlifi,PC-192.168.1.103,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 19:05:25,n.elkhlifi,PC-192.168.1.101,Windows10,open_application,Teams.exe,,,n.elkhlifi opened Teams.exe
2025-05-26 19:05:50,m.benali,PC-192.168.1.104,Windows10,login_success,,,,User m.benali logged in
2025-05-26 19:06:35,n.elkhlifi,PC-192.168.1.104,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 19:07:49,a.hamidi,PC-192.168.1.103,Windows10,login_success,,,,User a.hamidi logged in
2025-05-26 19:08:47,a.hamidi,PC-192.168.1.102,Windows10,email_clicked,,,http://phish-login.com,Clicked suspicious link: http://phish-login.com
2025-05-26 19:10:12,r.kabbaj,PC-192.168.1.103,Windows10,open_application,Word.exe,,,r.kabbaj opened Word.exe
2025-05-26 19:11:06,a.hamidi,PC-192.168.1.102,Windows10,login_success,,,,User a.hamidi logged in
2025-05-26 19:11:50,n.elkhlifi,PC-192.168.1.105,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 19:13:12,y.ait,PC-192.168.1.102,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
