receive_time,source_ip,dest_ip,source_port,dest_port,protocol,action,rule_name,app,category,session_id,bytes_sent,bytes_received,threat_id,url,user_agent
2025-05-26T14:07:47Z,192.168.1.29,192.0.2.55,62766,53,tcp,allow,DNS-Allow,dns,infrastructure,2568,9992,17615,,,
2025-05-26T14:07:58Z,192.168.1.52,198.51.100.77,24868,22,udp,deny,Block-SSH,ssh,remote-access,2569,0,0,,,
2025-05-26T14:08:37Z,192.168.1.46,198.51.100.200,43369,443,tcp,allow,Allow-HTTPS,ssl,business,2570,8175,4558,,,
2025-05-26T14:09:31Z,192.168.1.55,93.184.216.34,46361,53,tcp,allow,DNS-Allow,dns,infrastructure,2571,1585,11871,,,
2025-05-26T14:09:42Z,192.168.1.53,93.184.216.34,52380,3389,udp,deny,Block-RDP,rdp,remote-access,2572,0,0,,,
2025-05-26T14:10:23Z,192.168.1.28,198.51.100.23,59741,22,udp,deny,Block-SSH,ssh,remote-access,2573,0,0,,,
2025-05-26T14:10:28Z,192.168.1.34,172.217.22.14,17075,53,tcp,allow,DNS-Allow,dns,infrastructure,2574,4796,15718,,,
2025-05-26T14:10:34Z,192.168.1.35,172.217.16.206,13819,53,tcp,allow,DNS-Allow,dns,infrastructure,2575,15146,18230,,,
2025-05-26T14:11:32Z,192.168.1.23,93.184.216.34,19618,22,udp,deny,Block-SSH,ssh,remote-access,2576,0,0,,,
2025-05-26T14:12:19Z,192.168.1.14,8.8.8.8,59386,21,tcp,deny,Block-FTP,ftp,file-transfer,2577,0,0,,,
2025-05-26T14:13:07Z,192.168.1.24,93.184.216.34,11822,53,tcp,allow,DNS-Allow,dns,infrastructure,2578,6922,19878,,,
2025-05-26T14:13:29Z,192.168.1.7,93.184.216.34,13218,80,udp,allow,Allow-HTTP,http,business,2579,17168,11006,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T14:14:08Z,192.168.1.22,198.51.100.77,45169,3389,tcp,deny,Block-RDP,rdp,remote-access,2580,0,0,,,
2025-05-26T14:14:40Z,192.168.1.49,192.0.2.80,10345,3389,tcp,deny,Block-RDP,rdp,remote-access,2581,0,0,,,
2025-05-26T14:15:33Z,192.168.1.27,185.199.110.153,41591,80,udp,allow,Allow-HTTP,http,business,2582,4425,19103,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T14:16:28Z,192.168.1.10,198.51.100.23,1499,80,udp,allow,Allow-HTTP,http,business,2583,18811,12880,,,Python-requests/2.31
2025-05-26T14:16:55Z,192.168.1.19,172.217.22.14,15451,443,udp,allow,Allow-HTTPS,ssl,business,2584,17063,17472,,,
2025-05-26T14:17:13Z,192.168.1.27,203.0.113.99,1784,22,tcp,deny,Block-SSH,ssh,remote-access,2585,0,0,,,
2025-05-26T14:18:09Z,192.168.1.21,198.51.100.200,19047,80,tcp,allow,Allow-HTTP,http,business,2586,3867,9249,,,
2025-05-26T14:18:50Z,192.168.1.46,10.10.10.10,35262,22,tcp,deny,Block-SSH,ssh,remote-access,2587,0,0,,,
2025-05-26T14:19:14Z,192.168.1.21,203.0.113.99,30371,22,tcp,deny,Block-SSH,ssh,remote-access,2588,0,0,,,
2025-05-26T14:19:23Z,192.168.1.2,93.184.216.34,22939,3389,tcp,deny,Block-RDP,rdp,remote-access,2589,0,0,,,
2025-05-26T14:20:04Z,192.168.1.22,192.0.2.55,53342,3389,udp,deny,Block-RDP,rdp,remote-access,2590,0,0,,,
2025-05-26T14:20:12Z,192.168.1.45,198.51.100.23,9419,443,tcp,allow,Allow-HTTPS,ssl,business,2591,1790,17033,,,Mozilla/5.0
2025-05-26T14:20:27Z,192.168.1.4,192.0.2.80,31454,21,tcp,deny,Block-FTP,ftp,file-transfer,2592,0,0,,,
2025-05-26T14:21:13Z,192.168.1.15,192.0.2.80,7843,21,udp,deny,Block-FTP,ftp,file-transfer,2593,0,0,,,
2025-05-26T14:22:11Z,192.168.1.9,10.10.10.10,25044,80,tcp,allow,Allow-HTTP,http,business,2594,9223,12036,,,Python-requests/2.31
2025-05-26T14:22:56Z,192.168.1.58,198.51.100.23,19462,21,udp,deny,Block-FTP,ftp,file-transfer,2595,0,0,,,
2025-05-26T14:23:49Z,192.168.1.15,104.21.64.45,65395,443,tcp,allow,Allow-HTTPS,ssl,business,2596,2686,16853,,,Mozilla/5.0
2025-05-26T14:23:54Z,192.168.1.30,203.0.113.45,27105,21,tcp,deny,Block-FTP,ftp,file-transfer,2597,0,0,,,
2025-05-26T14:24:36Z,192.168.1.46,104.21.64.45,51449,53,tcp,allow,DNS-Allow,dns,infrastructure,2598,17751,17172,,,
2025-05-26T14:25:04Z,192.168.1.25,203.0.113.99,34614,445,udp,allow,Allow-SMB,smb,infrastructure,2599,18742,13330,,,
2025-05-26T14:26:04Z,192.168.1.37,172.217.22.14,12957,53,tcp,allow,DNS-Allow,dns,infrastructure,2600,6575,4298,,,
2025-05-26T14:26:40Z,192.168.1.52,10.10.10.10,13446,21,udp,deny,Block-FTP,ftp,file-transfer,2601,0,0,,,
2025-05-26T14:26:52Z,192.168.1.32,185.199.110.153,37843,443,udp,allow,Allow-HTTPS,ssl,business,2602,15213,8039,,,Mozilla/5.0
2025-05-26T14:27:09Z,192.168.1.54,198.51.100.77,20625,53,tcp,allow,DNS-Allow,dns,infrastructure,2603,10833,9310,,,
2025-05-26T14:27:20Z,192.168.1.25,192.0.2.55,19011,443,udp,allow,Allow-HTTPS,ssl,business,2604,15443,10953,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T14:27:44Z,192.168.1.38,203.0.113.45,45098,3389,udp,deny,Block-RDP,rdp,remote-access,2605,0,0,,,
2025-05-26T14:27:57Z,192.168.1.50,192.0.2.55,57892,445,udp,allow,Allow-SMB,smb,infrastructure,2606,13953,14264,,,
2025-05-26T14:28:17Z,192.168.1.13,192.0.2.55,11148,21,udp,deny,Block-FTP,ftp,file-transfer,2607,0,0,,,
2025-05-26T14:28:27Z,192.168.1.56,198.51.100.200,26041,22,udp,deny,Block-SSH,ssh,remote-access,2608,0,0,,,
2025-05-26T14:29:06Z,192.168.1.49,203.0.113.99,24924,3389,tcp,deny,Block-RDP,rdp,remote-access,2609,0,0,,,
2025-05-26T14:29:30Z,192.168.1.24,192.0.2.80,14508,22,udp,deny,Block-SSH,ssh,remote-access,2610,0,0,,,
2025-05-26T14:30:27Z,192.168.1.58,192.0.2.55,7688,445,udp,allow,Allow-SMB,smb,infrastructure,2611,11459,9315,,,
2025-05-26T14:30:35Z,192.168.1.13,192.0.2.55,11331,53,tcp,allow,DNS-Allow,dns,infrastructure,2612,3444,12067,,,
2025-05-26T14:30:43Z,192.168.1.5,8.8.8.8,6903,22,tcp,deny,Block-SSH,ssh,remote-access,2613,0,0,,,
2025-05-26T14:31:25Z,192.168.1.21,203.0.113.99,38141,21,udp,deny,Block-FTP,ftp,file-transfer,2614,0,0,,,
2025-05-26T14:31:54Z,192.168.1.58,192.0.2.80,6880,22,tcp,deny,Block-SSH,ssh,remote-access,2615,0,0,,,
2025-05-26T14:32:01Z,192.168.1.15,203.0.113.99,36981,445,tcp,allow,Allow-SMB,smb,infrastructure,2616,4034,16864,,,
2025-05-26T14:32:55Z,192.168.1.57,203.0.113.45,52761,21,tcp,deny,Block-FTP,ftp,file-transfer,2617,0,0,,,
2025-05-26T14:33:11Z,192.168.1.12,104.21.64.45,25960,80,udp,allow,Allow-HTTP,http,business,2618,17519,3759,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T14:33:20Z,192.168.1.51,104.16.249.249,28407,445,udp,allow,Allow-SMB,smb,infrastructure,2619,16252,15618,,,
2025-05-26T14:34:02Z,192.168.1.56,10.10.10.10,54881,3389,udp,deny,Block-RDP,rdp,remote-access,2620,0,0,,,
2025-05-26T14:34:42Z,192.168.1.51,172.217.22.14,21902,443,udp,allow,Allow-HTTPS,ssl,business,2621,12821,10040,,,Mozilla/5.0
2025-05-26T14:34:47Z,192.168.1.17,198.51.100.23,26884,53,udp,allow,DNS-Allow,dns,infrastructure,2622,8063,2572,,,
2025-05-26T14:35:44Z,192.168.1.17,104.21.64.45,46294,53,udp,allow,DNS-Allow,dns,infrastructure,2623,8317,19720,,,
2025-05-26T14:36:37Z,192.168.1.58,104.16.249.249,29734,22,tcp,deny,Block-SSH,ssh,remote-access,2624,0,0,,,
2025-05-26T14:37:03Z,192.168.1.8,172.217.22.14,16103,80,tcp,allow,Allow-HTTP,http,business,2625,1985,3139,,,
2025-05-26T14:37:33Z,192.168.1.40,104.16.249.249,53078,21,udp,deny,Block-FTP,ftp,file-transfer,2626,0,0,,,
2025-05-26T14:38:27Z,192.168.1.7,ph1sh-now-login[.]com,8453,80,tcp,allow,Allow-HTTP,http,business,2627,3529,14346,,,
2025-05-26T14:39:18Z,192.168.1.35,198.51.100.23,8884,53,udp,allow,DNS-Allow,dns,infrastructure,2628,14622,3835,,,
2025-05-26T14:39:54Z,192.168.1.40,192.0.2.55,42438,53,tcp,allow,DNS-Allow,dns,infrastructure,2629,13373,16501,,,
2025-05-26T14:40:32Z,192.168.1.43,198.51.100.23,20447,443,udp,allow,Allow-HTTPS,ssl,business,2630,5259,2843,,,
2025-05-26T14:41:05Z,192.168.1.22,172.217.22.14,45902,80,tcp,allow,Allow-HTTP,http,business,2631,4874,15658,,,
2025-05-26T14:41:47Z,192.168.1.29,192.0.2.80,34107,443,tcp,allow,Allow-HTTPS,ssl,business,2632,6694,6154,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T14:42:23Z,192.168.1.45,93.184.216.34,56795,22,tcp,deny,Block-SSH,ssh,remote-access,2633,0,0,,,
2025-05-26T14:43:23Z,192.168.1.4,198.51.100.200,26514,443,tcp,allow,Allow-HTTPS,ssl,business,2634,15666,8220,,,Mozilla/5.0
2025-05-26T14:43:38Z,192.168.1.8,104.21.64.45,23751,22,udp,deny,Block-SSH,ssh,remote-access,2635,0,0,,,
2025-05-26T14:44:08Z,192.168.1.27,198.51.100.77,36712,22,tcp,deny,Block-SSH,ssh,remote-access,2636,0,0,,,
2025-05-26T14:45:02Z,192.168.1.31,192.0.2.80,47508,80,tcp,allow,Allow-HTTP,http,business,2637,13349,13340,,,Python-requests/2.31
2025-05-26T14:45:53Z,192.168.1.32,203.0.113.99,32311,443,tcp,allow,Allow-HTTPS,ssl,business,2638,18766,18328,,,Mozilla/5.0
2025-05-26T14:46:28Z,192.168.1.7,198.51.100.23,61792,22,udp,deny,Block-SSH,ssh,remote-access,2639,0,0,,,
2025-05-26T14:47:06Z,192.168.1.15,192.0.2.80,46289,22,udp,deny,Block-SSH,ssh,remote-access,2640,0,0,,,
2025-05-26T14:48:03Z,192.168.1.1,104.16.249.249,45336,3389,udp,deny,Block-RDP,rdp,remote-access,2641,0,0,,,
2025-05-26T14:48:09Z,192.168.1.27,198.51.100.23,24202,80,tcp,allow,Allow-HTTP,http,business,2642,14728,18324,,,
2025-05-26T14:48:47Z,192.168.1.29,172.217.16.206,40296,21,tcp,deny,Block-FTP,ftp,file-transfer,2643,0,0,,,
2025-05-26T14:49:35Z,192.168.1.14,10.10.10.10,30021,80,udp,allow,Allow-HTTP,http,business,2644,8176,8550,,,Mozilla/5.0
2025-05-26T14:49:57Z,192.168.1.22,104.16.249.249,42976,445,udp,allow,Allow-SMB,smb,infrastructure,2645,12337,1906,,,
2025-05-26T14:50:21Z,192.168.1.31,198.51.100.200,34559,443,udp,allow,Allow-HTTPS,ssl,business,2646,4305,13313,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T14:51:08Z,192.168.1.15,172.217.16.206,23250,53,udp,allow,DNS-Allow,dns,infrastructure,2647,9705,19258,,,
2025-05-26T14:51:17Z,192.168.1.13,104.16.249.249,30152,22,udp,deny,Block-SSH,ssh,remote-access,2648,0,0,,,
2025-05-26T14:52:00Z,192.168.1.4,172.217.16.206,30838,80,tcp,allow,Allow-HTTP,http,business,2649,8219,7250,,,Python-requests/2.31
2025-05-26T14:52:53Z,192.168.1.33,104.21.64.45,15194,443,udp,allow,Allow-HTTPS,ssl,business,2650,2122,3949,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T14:53:28Z,192.168.1.10,198.51.100.200,55620,445,tcp,allow,Allow-SMB,smb,infrastructure,2651,19207,7159,,,
2025-05-26T14:53:49Z,192.168.1.42,192.0.2.55,43058,22,udp,deny,Block-SSH,ssh,remote-access,2652,0,0,,,
2025-05-26T14:54:37Z,192.168.1.39,185.199.110.153,12522,445,udp,allow,Allow-SMB,smb,infrastructure,2653,14179,15908,,,
2025-05-26T14:55:33Z,192.168.1.55,203.0.113.99,28345,53,tcp,allow,DNS-Allow,dns,infrastructure,2654,5904,13044,,,
2025-05-26T14:55:50Z,192.168.1.22,198.51.100.77,15073,21,tcp,deny,Block-FTP,ftp,file-transfer,2655,0,0,,,
2025-05-26T14:55:55Z,192.168.1.12,104.16.249.249,17418,21,udp,deny,Block-FTP,ftp,file-transfer,2656,0,0,,,
2025-05-26T14:56:25Z,192.168.1.41,172.217.22.14,44284,53,tcp,allow,DNS-Allow,dns,infrastructure,2657,7088,14827,,,
2025-05-26T14:57:02Z,192.168.1.43,198.51.100.23,57206,443,udp,allow,Allow-HTTPS,ssl,business,2658,17046,14427,,,
2025-05-26T14:57:27Z,192.168.1.53,203.0.113.99,37904,53,tcp,allow,DNS-Allow,dns,infrastructure,2659,17153,17370,,,
2025-05-26T14:58:19Z,192.168.1.50,192.0.2.80,61470,443,tcp,allow,Allow-HTTPS,ssl,business,2660,15306,17738,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T14:58:52Z,192.168.1.41,10.10.10.10,32013,3389,udp,deny,Block-RDP,rdp,remote-access,2661,0,0,,,
2025-05-26T14:59:20Z,192.168.1.52,192.0.2.80,29337,3389,tcp,deny,Block-RDP,rdp,remote-access,2662,0,0,,,
2025-05-26T15:00:15Z,192.168.1.18,192.0.2.80,60835,445,udp,allow,Allow-SMB,smb,infrastructure,2663,17833,19101,,,
2025-05-26T15:00:40Z,192.168.1.17,104.21.64.45,24622,53,tcp,allow,DNS-Allow,dns,infrastructure,2664,14159,11809,,,
2025-05-26T15:01:34Z,192.168.1.10,ph1sh-now-login[.]com,57854,3389,udp,deny,Block-RDP,rdp,remote-access,2665,0,0,,,
2025-05-26T15:02:12Z,192.168.1.20,203.0.113.45,47907,22,tcp,deny,Block-SSH,ssh,remote-access,2666,0,0,,,
2025-05-26T15:02:46Z,192.168.1.1,198.51.100.200,18265,53,tcp,allow,DNS-Allow,dns,infrastructure,2667,1139,6133,,,
2025-05-26T15:03:07Z,192.168.1.32,ph1sh-now-login[.]com,49364,80,udp,allow,Allow-HTTP,http,business,2668,5066,9668,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T15:03:46Z,192.168.1.49,172.217.16.206,5691,443,udp,allow,Allow-HTTPS,ssl,business,2669,1361,3425,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T15:04:01Z,192.168.1.32,203.0.113.99,20356,3389,udp,deny,Block-RDP,rdp,remote-access,2670,0,0,,,
2025-05-26T15:04:20Z,192.168.1.53,198.51.100.200,29153,443,udp,allow,Allow-HTTPS,ssl,business,2671,4314,5053,,,Mozilla/5.0
2025-05-26T15:04:48Z,192.168.1.56,8.8.8.8,29699,443,tcp,allow,Allow-HTTPS,ssl,business,2672,19501,14531,,,Python-requests/2.31
2025-05-26T15:05:42Z,192.168.1.13,192.0.2.55,14477,21,udp,deny,Block-FTP,ftp,file-transfer,2673,0,0,,,
2025-05-26T15:05:47Z,192.168.1.39,ph1sh-now-login[.]com,4781,80,tcp,allow,Allow-HTTP,http,business,2674,15804,11733,,,
2025-05-26T15:05:58Z,192.168.1.54,192.0.2.55,3258,21,udp,deny,Block-FTP,ftp,file-transfer,2675,0,0,,,
2025-05-26T15:06:44Z,192.168.1.45,203.0.113.99,33147,80,udp,allow,Allow-HTTP,http,business,2676,2746,11144,,,Python-requests/2.31
2025-05-26T15:07:18Z,192.168.1.3,198.51.100.77,15848,21,tcp,deny,Block-FTP,ftp,file-transfer,2677,0,0,,,
2025-05-26T15:08:07Z,192.168.1.21,93.184.216.34,8576,21,tcp,deny,Block-FTP,ftp,file-transfer,2678,0,0,,,
2025-05-26T15:08:51Z,192.168.1.52,ph1sh-now-login[.]com,40635,3389,tcp,deny,Block-RDP,rdp,remote-access,2679,0,0,,,
2025-05-26T15:09:15Z,192.168.1.55,192.0.2.80,62954,21,tcp,deny,Block-FTP,ftp,file-transfer,2680,0,0,,,
2025-05-26T15:10:10Z,192.168.1.7,198.51.100.77,33047,445,udp,allow,Allow-SMB,smb,infrastructure,2681,8939,5012,,,
2025-05-26T15:11:06Z,192.168.1.29,172.217.22.14,33066,80,tcp,allow,Allow-HTTP,http,business,2682,2221,11815,,,
2025-05-26T15:11:33Z,192.168.1.25,10.10.10.10,43567,3389,tcp,deny,Block-RDP,rdp,remote-access,2683,0,0,,,
2025-05-26T15:12:19Z,192.168.1.10,192.0.2.55,21367,3389,udp,deny,Block-RDP,rdp,remote-access,2684,0,0,,,
2025-05-26T15:12:59Z,192.168.1.52,198.51.100.77,22216,53,tcp,allow,DNS-Allow,dns,infrastructure,2685,9193,8766,,,
2025-05-26T15:13:08Z,192.168.1.56,8.8.8.8,15573,22,tcp,deny,Block-SSH,ssh,remote-access,2686,0,0,,,
2025-05-26T15:13:52Z,192.168.1.28,203.0.113.45,34383,53,udp,allow,DNS-Allow,dns,infrastructure,2687,957,11013,,,
2025-05-26T15:14:00Z,192.168.1.40,203.0.113.99,36223,22,udp,deny,Block-SSH,ssh,remote-access,2688,0,0,,,
2025-05-26T15:14:17Z,192.168.1.56,8.8.8.8,5824,3389,udp,deny,Block-RDP,rdp,remote-access,2689,0,0,,,
2025-05-26T15:14:31Z,192.168.1.54,104.21.64.45,42179,22,udp,deny,Block-SSH,ssh,remote-access,2690,0,0,,,
2025-05-26T15:15:25Z,192.168.1.53,192.0.2.55,47965,22,udp,deny,Block-SSH,ssh,remote-access,2691,0,0,,,
2025-05-26T15:15:42Z,192.168.1.17,198.51.100.23,44701,22,udp,deny,Block-SSH,ssh,remote-access,2692,0,0,,,
2025-05-26T15:15:55Z,192.168.1.7,172.217.22.14,30480,80,tcp,allow,Allow-HTTP,http,business,2693,4006,10045,,,
2025-05-26T15:16:40Z,192.168.1.27,203.0.113.99,46540,21,tcp,deny,Block-FTP,ftp,file-transfer,2694,0,0,,,
2025-05-26T15:16:47Z,192.168.1.29,203.0.113.45,51422,445,tcp,allow,Allow-SMB,smb,infrastructure,2695,11177,10892,,,
2025-05-26T15:17:29Z,192.168.1.15,172.217.22.14,53218,3389,udp,deny,Block-RDP,rdp,remote-access,2696,0,0,,,
2025-05-26T15:18:02Z,192.168.1.14,203.0.113.99,44278,80,tcp,allow,Allow-HTTP,http,business,2697,8189,3934,,,Mozilla/5.0
2025-05-26T15:18:20Z,192.168.1.57,ph1sh-now-login[.]com,44127,22,udp,deny,Block-SSH,ssh,remote-access,2698,0,0,,,
2025-05-26T15:19:11Z,192.168.1.46,104.16.249.249,43255,443,tcp,allow,Allow-HTTPS,ssl,business,2699,16923,7533,,,
2025-05-26T15:19:52Z,192.168.1.52,203.0.113.45,46902,21,udp,deny,Block-FTP,ftp,file-transfer,2700,0,0,,,
2025-05-26T15:20:06Z,192.168.1.3,172.217.22.14,20167,53,udp,allow,DNS-Allow,dns,infrastructure,2701,11927,18380,,,
2025-05-26T15:20:25Z,192.168.1.11,192.0.2.80,20310,80,udp,allow,Allow-HTTP,http,business,2702,3175,14638,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T15:20:36Z,192.168.1.51,10.10.10.10,44470,445,tcp,allow,Allow-SMB,smb,infrastructure,2703,8218,13030,,,
2025-05-26T15:20:55Z,192.168.1.5,104.16.249.249,19556,80,udp,allow,Allow-HTTP,http,business,2704,6053,539,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T15:21:02Z,192.168.1.52,93.184.216.34,51196,443,udp,allow,Allow-HTTPS,ssl,business,2705,2771,19618,,,Mozilla/5.0
2025-05-26T15:21:32Z,192.168.1.25,ph1sh-now-login[.]com,26006,80,udp,allow,Allow-HTTP,http,business,2706,7493,6301,,,Python-requests/2.31
2025-05-26T15:21:44Z,192.168.1.45,192.0.2.55,2362,445,udp,allow,Allow-SMB,smb,infrastructure,2707,7061,14139,,,
2025-05-26T15:21:56Z,192.168.1.7,203.0.113.45,37733,443,tcp,allow,Allow-HTTPS,ssl,business,2708,12089,17655,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T15:22:14Z,192.168.1.45,ph1sh-now-login[.]com,21867,21,udp,deny,Block-FTP,ftp,file-transfer,2709,0,0,,,
2025-05-26T15:22:24Z,192.168.1.38,10.10.10.10,64759,53,udp,allow,DNS-Allow,dns,infrastructure,2710,11360,17793,,,
2025-05-26T15:23:04Z,192.168.1.43,198.51.100.200,58731,22,udp,deny,Block-SSH,ssh,remote-access,2711,0,0,,,
2025-05-26T15:24:00Z,192.168.1.41,8.8.8.8,10609,3389,tcp,deny,Block-RDP,rdp,remote-access,2712,0,0,,,
2025-05-26T15:24:17Z,192.168.1.39,10.10.10.10,29917,443,udp,allow,Allow-HTTPS,ssl,business,2713,7127,10931,,,Mozilla/5.0
2025-05-26T15:24:56Z,192.168.1.44,198.51.100.23,9820,21,udp,deny,Block-FTP,ftp,file-transfer,2714,0,0,,,
2025-05-26T15:25:09Z,192.168.1.12,104.16.249.249,41022,53,udp,allow,DNS-Allow,dns,infrastructure,2715,9642,1356,,,
2025-05-26T15:25:22Z,192.168.1.30,10.10.10.10,31717,80,tcp,allow,Allow-HTTP,http,business,2716,4040,12104,,,
2025-05-26T15:26:16Z,192.168.1.30,203.0.113.45,41137,443,tcp,allow,Allow-HTTPS,ssl,business,2717,19374,10686,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T15:26:58Z,192.168.1.52,192.0.2.80,14663,22,udp,deny,Block-SSH,ssh,remote-access,2718,0,0,,,
2025-05-26T15:27:13Z,192.168.1.3,104.21.64.45,52654,445,tcp,allow,Allow-SMB,smb,infrastructure,2719,7115,19367,,,
2025-05-26T15:27:33Z,192.168.1.57,198.51.100.23,62501,3389,udp,deny,Block-RDP,rdp,remote-access,2720,0,0,,,
2025-05-26T15:28:30Z,192.168.1.53,185.199.110.153,54169,3389,udp,deny,Block-RDP,rdp,remote-access,2721,0,0,,,
2025-05-26T15:29:18Z,192.168.1.3,203.0.113.45,17211,80,tcp,allow,Allow-HTTP,http,business,2722,14129,12825,,,
2025-05-26T15:29:57Z,192.168.1.54,185.199.110.153,19525,3389,udp,deny,Block-RDP,rdp,remote-access,2723,0,0,,,
2025-05-26T15:30:27Z,192.168.1.6,104.16.249.249,41736,445,udp,allow,Allow-SMB,smb,infrastructure,2724,4424,2678,,,
2025-05-26T15:30:53Z,192.168.1.42,203.0.113.99,60477,80,tcp,allow,Allow-HTTP,http,business,2725,13388,13202,,,Mozilla/5.0
2025-05-26T15:31:18Z,192.168.1.2,203.0.113.99,27499,80,udp,allow,Allow-HTTP,http,business,2726,18988,18382,,,
2025-05-26T15:31:48Z,192.168.1.21,185.199.110.153,24441,22,udp,deny,Block-SSH,ssh,remote-access,2727,0,0,,,
2025-05-26T15:32:15Z,192.168.1.40,172.217.16.206,55935,445,udp,allow,Allow-SMB,smb,infrastructure,2728,9679,10355,,,
2025-05-26T15:32:35Z,192.168.1.20,203.0.113.99,8289,443,tcp,allow,Allow-HTTPS,ssl,business,2729,13012,17298,,,Python-requests/2.31
2025-05-26T15:33:18Z,192.168.1.3,172.217.22.14,2405,21,udp,deny,Block-FTP,ftp,file-transfer,2730,0,0,,,
2025-05-26T15:33:27Z,192.168.1.16,203.0.113.99,6155,21,udp,deny,Block-FTP,ftp,file-transfer,2731,0,0,,,
2025-05-26T15:34:06Z,192.168.1.23,93.184.216.34,5904,53,udp,allow,DNS-Allow,dns,infrastructure,2732,18453,2421,,,
2025-05-26T15:34:32Z,192.168.1.41,93.184.216.34,61745,21,udp,deny,Block-FTP,ftp,file-transfer,2733,0,0,,,
2025-05-26T15:35:18Z,192.168.1.45,8.8.8.8,47667,443,tcp,allow,Allow-HTTPS,ssl,business,2734,18318,6443,,,
2025-05-26T15:36:09Z,192.168.1.58,203.0.113.45,56564,22,tcp,deny,Block-SSH,ssh,remote-access,2735,0,0,,,
2025-05-26T15:36:19Z,192.168.1.36,ph1sh-now-login[.]com,55547,3389,udp,deny,Block-RDP,rdp,remote-access,2736,0,0,,,
2025-05-26T15:36:42Z,192.168.1.47,203.0.113.45,58524,22,udp,deny,Block-SSH,ssh,remote-access,2737,0,0,,,
2025-05-26T15:37:35Z,192.168.1.29,172.217.22.14,31377,80,udp,allow,Allow-HTTP,http,business,2738,9598,7960,,,Mozilla/5.0
2025-05-26T15:37:42Z,192.168.1.24,203.0.113.99,51216,53,udp,allow,DNS-Allow,dns,infrastructure,2739,2055,8219,,,
2025-05-26T15:38:37Z,192.168.1.6,104.16.249.249,38048,443,udp,allow,Allow-HTTPS,ssl,business,2740,7022,19380,,,
2025-05-26T15:38:50Z,192.168.1.22,10.10.10.10,62631,80,udp,allow,Allow-HTTP,http,business,2741,16621,7205,,,Python-requests/2.31
2025-05-26T15:39:32Z,192.168.1.55,198.51.100.23,63767,22,udp,deny,Block-SSH,ssh,remote-access,2742,0,0,,,
2025-05-26T15:40:11Z,192.168.1.50,10.10.10.10,32530,53,udp,allow,DNS-Allow,dns,infrastructure,2743,19963,6076,,,
2025-05-26T15:40:42Z,192.168.1.10,8.8.8.8,60816,80,udp,allow,Allow-HTTP,http,business,2744,10720,14943,,,Python-requests/2.31
2025-05-26T15:41:23Z,192.168.1.16,93.184.216.34,20292,3389,udp,deny,Block-RDP,rdp,remote-access,2745,0,0,,,
2025-05-26T15:41:31Z,192.168.1.2,192.0.2.55,21624,3389,tcp,deny,Block-RDP,rdp,remote-access,2746,0,0,,,
2025-05-26T15:42:13Z,192.168.1.25,198.51.100.23,29648,53,udp,allow,DNS-Allow,dns,infrastructure,2747,1918,14128,,,
2025-05-26T15:42:27Z,192.168.1.38,172.217.22.14,7503,80,udp,allow,Allow-HTTP,http,business,2748,5302,3521,,,Mozilla/5.0
2025-05-26T15:42:53Z,192.168.1.30,192.0.2.55,51815,445,udp,allow,Allow-SMB,smb,infrastructure,2749,14206,988,,,
2025-05-26T15:43:05Z,192.168.1.38,192.0.2.55,60067,80,udp,allow,Allow-HTTP,http,business,2750,7512,517,,,Mozilla/5.0
2025-05-26T15:43:39Z,192.168.1.16,203.0.113.45,2006,21,tcp,deny,Block-FTP,ftp,file-transfer,2751,0,0,,,
2025-05-26T15:43:44Z,192.168.1.26,198.51.100.200,50394,53,tcp,allow,DNS-Allow,dns,infrastructure,2752,9727,9890,,,
2025-05-26T15:44:33Z,192.168.1.49,172.217.22.14,13854,21,udp,deny,Block-FTP,ftp,file-transfer,2753,0,0,,,
2025-05-26T15:44:41Z,192.168.1.35,104.21.64.45,38317,3389,udp,deny,Block-RDP,rdp,remote-access,2754,0,0,,,
2025-05-26T15:45:15Z,192.168.1.52,8.8.8.8,29467,445,udp,allow,Allow-SMB,smb,infrastructure,2755,14691,4928,,,
2025-05-26T15:45:48Z,192.168.1.56,10.10.10.10,37358,21,udp,deny,Block-FTP,ftp,file-transfer,2756,0,0,,,
2025-05-26T15:46:15Z,192.168.1.53,198.51.100.200,25325,3389,tcp,deny,Block-RDP,rdp,remote-access,2757,0,0,,,
